Temperature,Clone.plate,Replicate,Pregrowth.OD,Date,Sample.well,Population.ID,Clone.ID,Mating.type,ade6.allele,Evolution.treatment,Population.size,Experiment.ID,k,r,maxOD,genotype,Observation,Kasvu
30,1,3,0.27,9.8.2023,18,110,110.1,h-,M210,Mean,24,117,0.4,0.1,0.352,h-M210,30 1 3 18,stat
30,1,3,0.287,9.8.2023,19,113,113.1,h+,M216,Fast,24,129,1.28,0.23,1.421,h+M216,30 1 3 19,
30,1,3,0.279,9.8.2023,20,135,135.1,h+,M210,Intermediate,24,217,1.49,0.21,1.675,h+M210,30 1 3 20,
30,1,3,0.272,9.8.2023,21,119,119.1,h+,M210,Fast,24,153,1.16,0.27,1.328,h+M210,30 1 3 21,
30,1,3,0.865,9.8.2023,22,134,134.1,h+,M210,Intermediate,24,213,1.34,0.26,1.498,h+M210,30 1 3 22,
30,1,3,0.84,9.8.2023,23,102,102.1,h+,M210,Mean,24,85,1.23,0.33,1.399,h+M210,30 1 3 23,
30,1,3,1.805,9.8.2023,24,147,147.1,h-,M216,Extreme,24,265,1.47,0.28,1.653,h-M216,30 1 3 24,
30,1,3,0.637,9.8.2023,25,114,114.1,h-,M216,Fast,24,133,1.23,0.25,1.381,h-M216,30 1 3 25,
30,1,3,1.553,9.8.2023,26,108,108.1,h-,M216,Mean,24,109,1.31,0.23,1.479,h-M216,30 1 3 26,
30,1,3,1.425,9.8.2023,27,130,130.1,h-,M216,Intermediate,24,197,1.28,0.2,1.452,h-M216,30 1 3 27,
30,1,3,1.191,9.8.2023,28,129,129.1,h+,M216,Intermediate,24,193,1.3,0.23,1.49,h+M216,30 1 3 28,
30,1,3,0.474,9.8.2023,29,146,146.1,h-,M216,Extreme,24,261,0.6,0.17,0.712,h-M216,30 1 3 29,
30,1,3,0.995,9.8.2023,30,124,124.1,h-,M216,Fast,24,173,1.34,0.22,1.493,h-M216,30 1 3 30,
30,1,3,1.71,9.8.2023,31,anc,anc_h+_M216,h+,M216,anc,anc,386,1.46,0.23,1.589,h+M216,30 1 3 31,
30,1,3,0.849,9.8.2023,33,139,139.1,h+,M210,Intermediate,24,233,1.27,0.27,1.438,h+M210,30 1 3 33,
30,1,3,0.518,9.8.2023,34,anc,anc_h+_M210,h+,M210,anc,anc,337,1.41,0.19,1.523,h+M210,30 1 3 34,
30,1,3,1.134,9.8.2023,35,85,85.1,h-,M216,Slow,24,17,1.35,0.17,1.524,h-M216,30 1 3 35,
30,1,3,1.512,9.8.2023,36,153,153.1,h+,M216,Extreme,24,289,1.33,0.28,1.505,h+M216,30 1 3 36,
30,1,3,0.426,9.8.2023,37,anc,anc_h- _M210,h-,M210,anc,anc,323,0.92,0.15,1.079,h-M210,30 1 3 37,
30,1,3,1.788,9.8.2023,38,140,140.1,h-,M216,Intermediate,24,237,0.68,0.26,0.812,h-M216,30 1 3 38,
30,1,3,1.421,9.8.2023,39,143,143.1,h-,M210,Intermediate,24,249,0.75,0.27,0.9,h-M210,30 1 3 39,
30,1,3,0.863,9.8.2023,40,142,142.1,h-,M210,Intermediate,24,245,1.36,0.19,1.515,h-M210,30 1 3 40,
30,1,3,1.165,9.8.2023,41,123,123.1,h+,M210,Fast,24,169,1.33,0.3,1.523,h+M210,30 1 3 41,
30,1,3,1.486,9.8.2023,42,138,138.1,h+,M210,Intermediate,24,229,1.38,0.26,1.565,h+M210,30 1 3 42,
30,1,3,0.821,9.8.2023,43,150,150.1,h+,M210,Extreme,24,277,1.24,0.15,1.387,h+M210,30 1 3 43,
30,1,3,0.727,9.8.2023,44,116,116.1,h-,M210,Fast,24,141,1.09,0.23,1.284,h-M210,30 1 3 44,
30,1,3,0.797,9.8.2023,45,121,121.1,h+,M216,Fast,24,161,1.28,0.34,1.469,h+M216,30 1 3 45,
30,1,3,0.482,9.8.2023,46,131,131.1,h-,M216,Intermediate,24,201,1.25,0.26,1.437,h-M216,30 1 3 46,
30,1,3,0.391,9.8.2023,47,91,91.1,h+,M210,Slow,24,41,1.26,0.26,1.406,h+M210,30 1 3 47,
30,1,3,1.714,9.8.2023,48,104,104.1,h+,M216,Mean,24,93,1.38,0.27,1.539,h+M216,30 1 3 48,
30,1,3,1.429,9.8.2023,49,94,94.1,h-,M210,Slow,24,53,1.36,0.26,1.52,h-M210,30 1 3 49,
30,1,3,0.382,9.8.2023,50,154,154.1,h+,M210,Extreme,24,293,1.22,0.18,1.247,h+M210,30 1 3 50,
30,1,3,1.72,9.8.2023,52,136,136.1,h+,M216,Intermediate,24,221,1.47,0.26,1.654,h+M216,30 1 3 52,
30,1,3,1.739,9.8.2023,53,anc,anc_h-_M216,h-,M216,anc,anc,324,1.49,0.21,1.61,h-M216,30 1 3 53,
30,1,3,0.268,9.8.2023,54,97,97.1,h+,M216,Mean,24,65,0.01,0.15,0.125,h+M216,30 1 3 54,flat
30,1,3,0.408,9.8.2023,55,98,98.1,h-,M216,Mean,24,69,1.26,0.31,1.425,h-M216,30 1 3 55,
30,1,3,0.99,9.8.2023,56,103,103.1,h+,M210,Mean,24,89,1.28,0.21,1.457,h+M210,30 1 3 56,
30,1,3,0.812,9.8.2023,57,anc,anc_h- _M210,h-,M210,anc,anc,387,0.71,0.17,0.828,h-M210,30 1 3 57,
30,1,3,1.326,9.8.2023,58,84,84.1,h-,M210,Slow,24,13,1.23,0.37,1.347,h-M210,30 1 3 58,
30,1,3,1.733,9.8.2023,59,145,145.1,h+,M216,Extreme,24,257,1.07,0.16,1.152,h+M216,30 1 3 59,
30,1,3,1.103,9.8.2023,60,133,133.1,h-,M216,Intermediate,24,209,1.32,0.23,1.505,h-M216,30 1 3 60,
30,1,3,1.229,9.8.2023,61,117,117.1,h-,M216,Fast,24,145,1.27,0.31,1.469,h-M216,30 1 3 61,
30,1,3,1.768,9.8.2023,62,109,109.1,h+,M216,Mean,24,113,1.39,0.28,1.528,h+M216,30 1 3 62,
30,1,3,1.338,9.8.2023,63,anc,anc_h+_M210,h+,M210,anc,anc,321,1.34,0.2,1.449,h+M210,30 1 3 63,
30,1,3,1.025,9.8.2023,65,144,144.1,h-,M210,Intermediate,24,253,1.34,0.18,1.488,h-M210,30 1 3 65,
30,1,3,1.705,9.8.2023,66,anc,anc_h+_M216,h+,M216,anc,anc,338,1.45,0.22,1.572,h+M216,30 1 3 66,
30,1,3,0.392,9.8.2023,67,128,128.1,h-,M210,Fast,24,189,1.38,0.28,1.544,h-M210,30 1 3 67,
30,1,3,0.662,9.8.2023,68,120,120.1,h+,M216,Fast,24,157,0,1.46,0.123,h+M216,30 1 3 68,flat
30,1,3,1.434,9.8.2023,69,83,83.1,h-,M216,Slow,24,9,1.32,0.31,1.5,h-M216,30 1 3 69,
30,1,3,1.653,9.8.2023,70,155,155.1,h+,M210,Extreme,24,297,1.34,0.27,1.509,h+M210,30 1 3 70,
30,1,3,1.668,9.8.2023,71,100,100.1,h-,M210,Mean,24,77,1.35,0.25,1.529,h-M210,30 1 3 71,
30,1,3,0.982,9.8.2023,72,90,90.1,h+,M210,Slow,24,37,1.35,0.13,1.449,h+M210,30 1 3 72,
30,1,3,1.722,9.8.2023,73,anc,anc_h+_M216,h+,M216,anc,anc,370,1.47,0.22,1.599,h+M216,30 1 3 73,
30,1,3,1.269,9.8.2023,74,149,149.1,h-,M216,Extreme,24,273,1.11,0.21,1.247,h-M216,30 1 3 74,
30,1,3,1.702,9.8.2023,75,158,158.1,h-,M210,Extreme,24,309,1.47,0.21,1.604,h-M210,30 1 3 75,
30,1,3,0.264,9.8.2023,76,105,105.1,h+,M216,Mean,24,97,1.17,0.21,1.326,h+M216,30 1 3 76,
30,1,3,0.866,9.8.2023,77,125,125.1,h+,M216,Fast,24,177,0.91,0.19,1.093,h+M216,30 1 3 77,
30,1,3,0.393,9.8.2023,80,137,137.1,h+,M216,Intermediate,24,225,1.32,0.27,1.49,h+M216,30 1 3 80,
30,1,3,1.579,9.8.2023,81,87,87.1,h+,M210,Slow,24,25,1.38,0.31,1.528,h+M210,30 1 3 81,
30,1,3,1.648,9.8.2023,82,88,88.1,h+,M216,Slow,24,29,1.45,0.4,1.642,h+M216,30 1 3 82,
30,1,3,1.726,9.8.2023,83,anc,anc_h-_M216,h-,M216,anc,anc,340,1.38,0.23,1.501,h-M216,30 1 3 83,
30,1,3,1.75,9.8.2023,84,107,107.1,h+,M210,Mean,24,105,1.39,0.32,1.533,h+M210,30 1 3 84,
30,1,3,1.297,9.8.2023,85,160,160.1,h-,M210,Extreme,24,317,0.72,0.1,0.366,h-M210,30 1 3 85,stat
30,1,3,1.739,9.8.2023,86,92,92.1,h-,M216,Slow,24,45,1.47,0.34,1.653,h-M216,30 1 3 86,
30,1,3,1.576,9.8.2023,87,112,112.1,h-,M210,Mean,24,125,1.31,0.38,1.442,h-M210,30 1 3 87,
30,1,3,1.773,9.8.2023,88,101,101.1,h-,M216,Mean,24,81,1.39,0.33,1.601,h-M216,30 1 3 88,
30,1,3,1.512,9.8.2023,89,106,106.1,h+,M210,Mean,24,101,1.39,0.32,1.582,h+M210,30 1 3 89,
30,1,3,1.24,9.8.2023,90,111,111.1,h-,M210,Mean,24,121,1.24,0.27,1.404,h-M210,30 1 3 90,
30,1,3,1.328,9.8.2023,91,159,159.1,h-,M210,Extreme,24,313,1.41,0.21,1.576,h-M210,30 1 3 91,
30,1,3,1.003,9.8.2023,92,132,132.1,h-,M210,Intermediate,24,205,1.33,0.25,1.506,h-M210,30 1 3 92,
30,1,3,1.642,9.8.2023,93,anc,anc_h- _M210,h-,M210,anc,anc,339,1.44,0.22,1.585,h-M210,30 1 3 93,
30,1,3,0.568,9.8.2023,94,156,156.1,h-,M216,Extreme,24,301,1.3,0.16,1.443,h-M216,30 1 3 94,
30,1,3,1.313,9.8.2023,95,anc,anc_h+_M210,h+,M210,anc,anc,369,1.49,0.21,1.617,h+M210,30 1 3 95,
30,1,3,0.566,9.8.2023,96,86,86.1,h+,M210,Slow,24,21,1.3,0.22,1.463,h+M210,30 1 3 96,
30,1,3,1.354,9.8.2023,97,93,93.1,h+,M216,Slow,24,49,1.37,0.21,1.567,h+M216,30 1 3 97,
30,1,3,1.707,9.8.2023,98,anc,anc_h-_M216,h-,M216,anc,anc,372,1.42,0.22,1.538,h-M216,30 1 3 98,
30,1,3,1.252,9.8.2023,99,141,141.1,h+,M216,Intermediate,24,241,1.35,0.2,1.514,h+M216,30 1 3 99,
30,1,3,0.705,9.8.2023,100,89,89.1,h+,M216,Slow,24,33,1.25,0.22,1.435,h+M216,30 1 3 100,
30,1,4,0.328,9.8.2023,1,115,115.1,h-,M216,Fast,24,137,1.02,0.13,1.176,h-M216,30 1 4 1,
30,1,4,0.292,9.8.2023,2,99,99.1,h-,M216,Mean,24,73,1.24,0.22,1.376,h-M216,30 1 4 2,
30,1,4,1.403,9.8.2023,3,81,81.1,h+,M216,Slow,24,1,1.13,0.22,1.306,h+M216,30 1 4 3,
30,1,4,1.724,9.8.2023,4,anc,anc_h+_M216,h+,M216,anc,anc,322,1.54,0.21,1.671,h+M216,30 1 4 4,
30,1,4,0.23,9.8.2023,6,anc,anc_h- _M210,h-,M210,anc,anc,371,0.02,0.02,0.138,h-M210,30 1 4 6,flat
30,1,4,1.593,9.8.2023,7,95,95.1,h-,M210,Slow,24,57,1.42,0.23,1.544,h-M210,30 1 4 7,
30,1,4,1.11,9.8.2023,8,157,157.1,h+,M216,Extreme,24,305,1.44,0.2,1.63,h+M216,30 1 4 8,
30,1,4,0.471,9.8.2023,9,151,151.1,h+,M210,Extreme,24,281,1.35,0.2,1.527,h+M210,30 1 4 9,
30,1,4,0.56,9.8.2023,10,122,122.1,h+,M210,Fast,24,165,1.35,0.2,1.503,h+M210,30 1 4 10,
30,1,4,0.349,9.8.2023,11,anc,anc_h+_M210,h+,M210,anc,anc,385,1.39,0.18,1.555,h+M210,30 1 4 11,
30,1,4,0.837,9.8.2023,12,127,127.1,h-,M210,Fast,24,185,1.37,0.21,1.528,h-M210,30 1 4 12,
30,1,4,1.716,9.8.2023,13,anc,anc_h-_M216,h-,M216,anc,anc,388,1.4,0.24,1.517,h-M216,30 1 4 13,
30,1,4,0.602,9.8.2023,14,152,152.1,h+,M216,Extreme,24,285,0.72,0.15,0.841,h+M216,30 1 4 14,
30,1,4,1.694,9.8.2023,15,82,82.1,h-,M216,Slow,24,5,1.02,0.2,1.16,h-M216,30 1 4 15,
30,1,4,1.533,9.8.2023,16,118,118.1,h+,M210,Fast,24,149,1.28,0.28,1.471,h+M210,30 1 4 16,
30,1,4,1.571,9.8.2023,17,148,148.1,h-,M210,Extreme,24,269,1.39,0.23,1.501,h-M210,30 1 4 17,
30,1,4,0.27,9.8.2023,18,110,110.1,h-,M210,Mean,24,117,0.01,0.47,0.122,h-M210,30 1 4 18,flat
30,1,4,0.287,9.8.2023,19,113,113.1,h+,M216,Fast,24,129,1.27,0.22,1.412,h+M216,30 1 4 19,
30,1,4,0.279,9.8.2023,20,135,135.1,h+,M210,Intermediate,24,217,1.47,0.24,1.605,h+M210,30 1 4 20,
30,1,4,0.272,9.8.2023,21,119,119.1,h+,M210,Fast,24,153,1.18,0.23,1.339,h+M210,30 1 4 21,
30,1,4,0.865,9.8.2023,22,134,134.1,h+,M210,Intermediate,24,213,1.38,0.19,1.535,h+M210,30 1 4 22,
30,1,4,0.84,9.8.2023,23,102,102.1,h+,M210,Mean,24,85,1.26,0.19,1.409,h+M210,30 1 4 23,
30,1,4,1.805,9.8.2023,24,147,147.1,h-,M216,Extreme,24,265,1.59,0.27,1.78,h-M216,30 1 4 24,
30,1,4,0.637,9.8.2023,25,114,114.1,h-,M216,Fast,24,133,1.2,0.24,1.362,h-M216,30 1 4 25,
30,1,4,1.553,9.8.2023,26,108,108.1,h-,M216,Mean,24,109,1.31,0.26,1.488,h-M216,30 1 4 26,
30,1,4,1.425,9.8.2023,27,130,130.1,h-,M216,Intermediate,24,197,1.28,0.26,1.463,h-M216,30 1 4 27,
30,1,4,1.191,9.8.2023,28,129,129.1,h+,M216,Intermediate,24,193,1.32,0.2,1.496,h+M216,30 1 4 28,
30,1,4,0.474,9.8.2023,29,146,146.1,h-,M216,Extreme,24,261,1.47,0.12,1.621,h-M216,30 1 4 29,
30,1,4,0.995,9.8.2023,30,124,124.1,h-,M216,Fast,24,173,1.28,0.23,1.44,h-M216,30 1 4 30,
30,1,4,1.71,9.8.2023,31,anc,anc_h+_M216,h+,M216,anc,anc,386,1.46,0.23,1.594,h+M216,30 1 4 31,
30,1,4,0.849,9.8.2023,33,139,139.1,h+,M210,Intermediate,24,233,1.29,0.25,1.462,h+M210,30 1 4 33,
30,1,4,0.518,9.8.2023,34,anc,anc_h+_M210,h+,M210,anc,anc,337,1.42,0.2,1.532,h+M210,30 1 4 34,
30,1,4,1.134,9.8.2023,35,85,85.1,h-,M216,Slow,24,17,1.33,0.21,1.522,h-M216,30 1 4 35,
30,1,4,1.512,9.8.2023,36,153,153.1,h+,M216,Extreme,24,289,1.33,0.28,1.514,h+M216,30 1 4 36,
30,1,4,0.426,9.8.2023,37,anc,anc_h- _M210,h-,M210,anc,anc,323,1.47,0.2,1.589,h-M210,30 1 4 37,
30,1,4,1.788,9.8.2023,38,140,140.1,h-,M216,Intermediate,24,237,1.26,0.32,1.415,h-M216,30 1 4 38,
30,1,4,1.421,9.8.2023,39,143,143.1,h-,M210,Intermediate,24,249,1.24,0.25,1.379,h-M210,30 1 4 39,
30,1,4,0.863,9.8.2023,40,142,142.1,h-,M210,Intermediate,24,245,1.35,0.18,1.509,h-M210,30 1 4 40,
30,1,4,1.165,9.8.2023,41,123,123.1,h+,M210,Fast,24,169,1.34,0.22,1.512,h+M210,30 1 4 41,
30,1,4,1.486,9.8.2023,42,138,138.1,h+,M210,Intermediate,24,229,1.34,0.26,1.531,h+M210,30 1 4 42,
30,1,4,0.821,9.8.2023,43,150,150.1,h+,M210,Extreme,24,277,1.22,0.16,1.378,h+M210,30 1 4 43,
30,1,4,0.727,9.8.2023,44,116,116.1,h-,M210,Fast,24,141,1.13,0.25,1.321,h-M210,30 1 4 44,
30,1,4,0.797,9.8.2023,45,121,121.1,h+,M216,Fast,24,161,1.3,0.22,1.475,h+M216,30 1 4 45,
30,1,4,0.482,9.8.2023,46,131,131.1,h-,M216,Intermediate,24,201,1.25,0.22,1.42,h-M216,30 1 4 46,
30,1,4,0.391,9.8.2023,47,91,91.1,h+,M210,Slow,24,41,1.29,0.24,1.437,h+M210,30 1 4 47,
30,1,4,1.714,9.8.2023,48,104,104.1,h+,M216,Mean,24,93,1.45,0.25,1.595,h+M216,30 1 4 48,
30,1,4,1.429,9.8.2023,49,94,94.1,h-,M210,Slow,24,53,1.37,0.24,1.531,h-M210,30 1 4 49,
30,1,4,0.382,9.8.2023,50,154,154.1,h+,M210,Extreme,24,293,1.21,0.18,1.254,h+M210,30 1 4 50,
30,1,4,1.72,9.8.2023,52,136,136.1,h+,M216,Intermediate,24,221,1.47,0.26,1.66,h+M216,30 1 4 52,
30,1,4,1.739,9.8.2023,53,anc,anc_h-_M216,h-,M216,anc,anc,324,1.49,0.22,1.611,h-M216,30 1 4 53,
30,1,4,0.408,9.8.2023,55,98,98.1,h-,M216,Mean,24,69,1.17,0.33,1.309,h-M216,30 1 4 55,
30,1,4,0.99,9.8.2023,56,103,103.1,h+,M210,Mean,24,89,1.28,0.19,1.449,h+M210,30 1 4 56,
30,1,4,0.812,9.8.2023,57,anc,anc_h- _M210,h-,M210,anc,anc,387,0.36,0.1,0.432,h-M210,30 1 4 57,stat
30,1,4,1.326,9.8.2023,58,84,84.1,h-,M210,Slow,24,13,1.24,0.34,1.367,h-M210,30 1 4 58,
30,1,4,1.733,9.8.2023,59,145,145.1,h+,M216,Extreme,24,257,1.4,0.21,1.498,h+M216,30 1 4 59,
30,1,4,1.103,9.8.2023,60,133,133.1,h-,M216,Intermediate,24,209,1.29,0.22,1.467,h-M216,30 1 4 60,
30,1,4,1.229,9.8.2023,61,117,117.1,h-,M216,Fast,24,145,1.26,0.3,1.462,h-M216,30 1 4 61,
30,1,4,1.768,9.8.2023,62,109,109.1,h+,M216,Mean,24,113,1.39,0.29,1.534,h+M216,30 1 4 62,
30,1,4,1.338,9.8.2023,63,anc,anc_h+_M210,h+,M210,anc,anc,321,1.44,0.21,1.549,h+M210,30 1 4 63,
30,1,4,1.025,9.8.2023,65,144,144.1,h-,M210,Intermediate,24,253,1.33,0.27,1.499,h-M210,30 1 4 65,
30,1,4,1.705,9.8.2023,66,anc,anc_h+_M216,h+,M216,anc,anc,338,1.51,0.21,1.632,h+M216,30 1 4 66,
30,1,4,0.392,9.8.2023,67,128,128.1,h-,M210,Fast,24,189,1.36,0.29,1.529,h-M210,30 1 4 67,
30,1,4,0.662,9.8.2023,68,120,120.1,h+,M216,Fast,24,157,1.09,0.22,1.273,h+M216,30 1 4 68,
30,1,4,1.434,9.8.2023,69,83,83.1,h-,M216,Slow,24,9,1.27,0.37,1.45,h-M216,30 1 4 69,
30,1,4,1.653,9.8.2023,70,155,155.1,h+,M210,Extreme,24,297,1.36,0.27,1.53,h+M210,30 1 4 70,
30,1,4,1.668,9.8.2023,71,100,100.1,h-,M210,Mean,24,77,1.24,0.25,1.411,h-M210,30 1 4 71,
30,1,4,0.982,9.8.2023,72,90,90.1,h+,M210,Slow,24,37,1.32,0.21,1.467,h+M210,30 1 4 72,
30,1,4,1.722,9.8.2023,73,anc,anc_h+_M216,h+,M216,anc,anc,370,1.44,0.22,1.575,h+M216,30 1 4 73,
30,1,4,1.269,9.8.2023,74,149,149.1,h-,M216,Extreme,24,273,1.33,0.21,1.514,h-M216,30 1 4 74,
30,1,4,1.702,9.8.2023,75,158,158.1,h-,M210,Extreme,24,309,1.49,0.21,1.622,h-M210,30 1 4 75,
30,1,4,0.264,9.8.2023,76,105,105.1,h+,M216,Mean,24,97,0.96,0.25,1.128,h+M216,30 1 4 76,
30,1,4,0.866,9.8.2023,77,125,125.1,h+,M216,Fast,24,177,1.23,0.27,1.423,h+M216,30 1 4 77,
30,1,4,0.821,9.8.2023,78,126,126.1,h-,M210,Fast,24,181,1.3,0.17,1.413,h-M210,30 1 4 78,
30,1,4,0.393,9.8.2023,80,137,137.1,h+,M216,Intermediate,24,225,1.29,0.26,1.462,h+M216,30 1 4 80,
30,1,4,1.579,9.8.2023,81,87,87.1,h+,M210,Slow,24,25,1.14,0.3,1.283,h+M210,30 1 4 81,
30,1,4,1.648,9.8.2023,82,88,88.1,h+,M216,Slow,24,29,1.44,0.43,1.629,h+M216,30 1 4 82,
30,1,4,1.726,9.8.2023,83,anc,anc_h-_M216,h-,M216,anc,anc,340,1.44,0.23,1.565,h-M216,30 1 4 83,
30,1,4,1.75,9.8.2023,84,107,107.1,h+,M210,Mean,24,105,1.44,0.31,1.577,h+M210,30 1 4 84,
30,1,4,1.297,9.8.2023,85,160,160.1,h-,M210,Extreme,24,317,0.58,0.14,0.621,h-M210,30 1 4 85,stat
30,1,4,1.739,9.8.2023,86,92,92.1,h-,M216,Slow,24,45,1.46,0.35,1.638,h-M216,30 1 4 86,
30,1,4,1.576,9.8.2023,87,112,112.1,h-,M210,Mean,24,125,1.29,0.36,1.446,h-M210,30 1 4 87,
30,1,4,1.773,9.8.2023,88,101,101.1,h-,M216,Mean,24,81,1.47,0.31,1.676,h-M216,30 1 4 88,
30,1,4,1.512,9.8.2023,89,106,106.1,h+,M210,Mean,24,101,1.36,0.34,1.555,h+M210,30 1 4 89,
30,1,4,1.24,9.8.2023,90,111,111.1,h-,M210,Mean,24,121,1.25,0.29,1.461,h-M210,30 1 4 90,
30,1,4,1.328,9.8.2023,91,159,159.1,h-,M210,Extreme,24,313,1.47,0.2,1.648,h-M210,30 1 4 91,
30,1,4,1.003,9.8.2023,92,132,132.1,h-,M210,Intermediate,24,205,1.31,0.27,1.496,h-M210,30 1 4 92,
30,1,4,1.642,9.8.2023,93,anc,anc_h- _M210,h-,M210,anc,anc,339,1.45,0.22,1.596,h-M210,30 1 4 93,
30,1,4,0.568,9.8.2023,94,156,156.1,h-,M216,Extreme,24,301,1.25,0.21,1.416,h-M216,30 1 4 94,
30,1,4,1.313,9.8.2023,95,anc,anc_h+_M210,h+,M210,anc,anc,369,1.51,0.21,1.638,h+M210,30 1 4 95,
30,1,4,0.566,9.8.2023,96,86,86.1,h+,M210,Slow,24,21,1.31,0.21,1.49,h+M210,30 1 4 96,
30,1,4,1.354,9.8.2023,97,93,93.1,h+,M216,Slow,24,49,1.34,0.23,1.54,h+M216,30 1 4 97,
30,1,4,1.707,9.8.2023,98,anc,anc_h-_M216,h-,M216,anc,anc,372,1.44,0.22,1.563,h-M216,30 1 4 98,
30,1,4,1.252,9.8.2023,99,141,141.1,h+,M216,Intermediate,24,241,1.35,0.18,1.496,h+M216,30 1 4 99,
30,1,4,0.705,9.8.2023,100,89,89.1,h+,M216,Slow,24,33,1.2,0.25,1.393,h+M216,30 1 4 100,
30,2,1,1.584,6.9.2023,1,143,143.2,h-,M210,Intermediate,24,250,1.3,0.36,1.506,h-M210,30 2 1 1,
30,2,1,1.716,6.9.2023,2,109,109.2,h+,M216,Mean,24,114,1.46,0.27,1.669,h+M216,30 2 1 2,
30,2,1,1.339,6.9.2023,3,85,85.2,h-,M216,Slow,24,18,1.33,0.23,1.546,h-M216,30 2 1 3,
30,2,1,0.874,6.9.2023,4,157,157.2,h+,M216,Extreme,24,306,1.23,0.21,1.427,h+M216,30 2 1 4,
30,2,1,1.59,6.9.2023,5,154,154.2,h+,M210,Extreme,24,294,1.26,0.17,1.429,h+M210,30 2 1 5,
30,2,1,0.249,6.9.2023,6,133,133.2,h-,M216,Intermediate,24,210,1.2,0.3,1.357,h-M216,30 2 1 6,
30,2,1,1.464,6.9.2023,7,93,93.2,h+,M216,Slow,24,50,1.28,0.29,1.489,h+M216,30 2 1 7,
30,2,1,1.455,6.9.2023,9,141,141.2,h+,M216,Intermediate,24,242,1.31,0.3,1.519,h+M216,30 2 1 9,
30,2,1,1.435,6.9.2023,10,130,130.2,h-,M216,Intermediate,24,198,1.3,0.27,1.491,h-M216,30 2 1 10,
30,2,1,0.896,6.9.2023,11,113,113.2,h+,M216,Fast,24,130,1.35,0.27,1.569,h+M216,30 2 1 11,
30,2,1,0.68,6.9.2023,12,137,137.2,h+,M216,Intermediate,24,226,1.26,0.27,1.458,h+M216,30 2 1 12,
30,2,1,1.418,6.9.2023,13,142,142.2,h-,M210,Intermediate,24,246,1.3,0.26,1.583,h-M210,30 2 1 13,
30,2,1,1.41,6.9.2023,14,103,103.2,h+,M210,Mean,24,90,1.26,0.28,1.531,h+M210,30 2 1 14,
30,2,1,0.27,6.9.2023,15,128,128.2,h-,M210,Fast,24,190,1.18,0.26,1.371,h-M210,30 2 1 15,
30,2,1,0.375,6.9.2023,16,120,120.2,h+,M216,Fast,24,158,1.06,0.21,1.276,h+M216,30 2 1 16,
30,2,1,1.656,6.9.2023,17,anc,anc_h- _M210,h-,M210,anc,anc,391,1.46,0.23,1.643,h-M210,30 2 1 17,
30,2,1,1.538,6.9.2023,19,90,90.2,h+,M210,Slow,24,38,1.32,0.37,1.54,h+M210,30 2 1 19,
30,2,1,1.517,6.9.2023,20,118,118.2,h+,M210,Fast,24,150,1.1,0.26,1.319,h+M210,30 2 1 20,
30,2,1,1.396,6.9.2023,21,82,82.2,h-,M216,Slow,24,6,1.04,0.27,1.227,h-M216,30 2 1 21,
30,2,1,1.693,6.9.2023,22,89,89.2,h+,M216,Slow,24,34,1.24,0.3,1.454,h+M216,30 2 1 22,
30,2,1,1.558,6.9.2023,23,88,88.2,h+,M216,Slow,24,30,1.33,0.35,1.523,h+M216,30 2 1 23,
30,2,1,1.255,6.9.2023,24,108,108.2,h-,M216,Mean,24,110,1.29,0.28,1.521,h-M216,30 2 1 24,
30,2,1,1.434,6.9.2023,25,155,155.2,h+,M210,Extreme,24,298,1.34,0.28,1.54,h+M210,30 2 1 25,
30,2,1,1.385,6.9.2023,26,83,83.2,h-,M216,Slow,24,10,1.32,0.3,1.546,h-M216,30 2 1 26,
30,2,1,0.53,6.9.2023,27,anc,anc_h- _M210,h-,M210,anc,anc,375,1.44,0.23,1.633,h-M210,30 2 1 27,
30,2,1,1.46,6.9.2023,28,92,92.2,h-,M216,Slow,24,46,1.36,0.26,1.607,h-M216,30 2 1 28,
30,2,1,0.633,6.9.2023,29,150,150.2,h+,M210,Extreme,24,278,1.24,0.23,1.441,h+M210,30 2 1 29,
30,2,1,0.331,6.9.2023,30,114,114.2,h-,M216,Fast,24,134,1.17,0.29,1.367,h-M216,30 2 1 30,
30,2,1,1.164,6.9.2023,31,94,94.2,h-,M210,Slow,24,54,0.03,0.01,0.149,h-M210,30 2 1 31,flat
30,2,1,1.458,6.9.2023,34,107,107.2,h+,M210,Mean,24,106,1.24,0.28,1.397,h+M210,30 2 1 34,
30,2,1,1.652,6.9.2023,36,anc,anc_h+_M216,h+,M216,anc,anc,326,1.55,0.21,1.69,h+M216,30 2 1 36,
30,2,1,0.841,6.9.2023,37,116,116.2,h-,M210,Fast,24,142,0.89,0.36,1.04,h-M210,30 2 1 37,
30,2,1,1.365,6.9.2023,38,138,138.2,h+,M210,Intermediate,24,230,1.16,0.23,1.313,h+M210,30 2 1 38,
30,2,1,1.477,6.9.2023,39,127,127.2,h-,M210,Fast,24,186,1.37,0.24,1.556,h-M210,30 2 1 39,
30,2,1,1.702,6.9.2023,40,anc,anc_h-_M216,h-,M216,anc,anc,376,1.43,0.25,1.583,h-M216,30 2 1 40,
30,2,1,1.069,6.9.2023,41,98,98.2,h-,M216,Mean,24,70,1.33,0.28,1.542,h-M216,30 2 1 41,
